Year,Sex,Cohort,State,Drivers,,,,,
2015,Male,70-74,Massachusetts,109738,,,,,
2015,Male,70-74,Michigan,168159,,,,,
2015,Male,70-74,Minnesota,81757,,,,,
2015,Male,70-74,Mississippi,46587,,,,,
2015,Male,70-74,Missouri,99913,,,,,
2015,Male,70-74,Montana,21973,,,,,
2015,Male,70-74,Nebraska,30557,,,,,
2015,Male,70-74,Nevada,48313,,,,,
2015,Male,70-74,New Hampshire,25537,,,,,
2015,Male,70-74,New Jersey,134734,,,,,
2015,Male,70-74,New Mexico,37808,,,,,
2015,Male,70-74,New York,276985,,,,,
2015,Male,70-74,North Carolina,162817,,,,,
2015,Male,70-74,North Dakota,10625,,,,,
2015,Male,70-74,Ohio,182223,,,,,
2015,Male,70-74,Oklahoma,60880,,,,,
2015,Male,70-74,Oregon,74674,,,,,
2015,Male,70-74,Pennsylvania,217973,,,,,
2015,Male,70-74,Rhode Island,17862,,,,,
2015,Male,70-74,South Carolina,95031,,,,,
2015,Male,70-74,South Dakota,16615,,,,,
2015,Male,70-74,Tennessee,114750,,,,,
2015,Male,70-74,Texas,326905,,,,,
2015,Male,70-74,Utah,33952,,,,,
2015,Male,70-74,Vermont,14226,,,,,
2015,Male,70-74,Virginia,128905,,,,,
2015,Male,70-74,Washington,122550,,,,,
2015,Male,70-74,West Virginia,36025,,,,,
2015,Male,70-74,Wisconsin,93194,,,,,
2015,Male,70-74,Wyoming,10310,,,,,
2015,Male,75-79,Alabama,66858,,,,,
2015,Male,75-79,Alaska,3936,,,,,
2015,Male,75-79,Arizona,75500,,,,,
2015,Male,75-79,Arkansas,39088,,,,,
2015,Male,75-79,California,314981,,,,,
2015,Male,75-79,Colorado,51664,,,,,
2015,Male,75-79,Connecticut,38120,,,,,
2015,Male,75-79,Delaware,12969,,,,,
2015,Male,75-79,District of Columbia,4894,,,,,
2015,Male,75-79,Florida,283886,,,,,
2015,Male,75-79,Georgia,91734,,,,,
2015,Male,75-79,Hawaii,13507,,,,,
2015,Male,75-79,Idaho,18661,,,,,
2015,Male,75-79,Illinois,121695,,,,,
2015,Male,75-79,Indiana,65542,,,,,
2015,Male,75-79,Iowa,35533,,,,,
2015,Male,75-79,Kansas,29355,,,,,
2015,Male,75-79,Kentucky,47713,,,,,
2015,Male,75-79,Louisiana,49411,,,,,
2015,Male,75-79,Maine,17941,,,,,
2015,Male,75-79,Maryland,55553,,,,,
2015,Male,75-79,Massachusetts,70571,,,,,
2015,Male,75-79,Michigan,110823,,,,,
2015,Male,75-79,Minnesota,57576,,,,,
2015,Male,75-79,Mississippi,32420,,,,,
2015,Male,75-79,Missouri,66488,,,,,
2015,Male,75-79,Montana,13871,,,,,
2015,Male,75-79,Nebraska,21206,,,,,
2015,Male,75-79,Nevada,30930,,,,,
2015,Male,75-79,New Hampshire,16077,,,,,
2015,Male,75-79,New Jersey,89548,,,,,
2015,Male,75-79,New Mexico,21642,,,,,
2015,Male,75-79,New York,190853,,,,,
2015,Male,75-79,North Carolina,105419,,,,,
2015,Male,75-79,North Dakota,7505,,,,,
2015,Male,75-79,Ohio,126071,,,,,
2015,Male,75-79,Oklahoma,41586,,,,,
2015,Male,75-79,Oregon,48440,,,,,
2015,Male,75-79,Pennsylvania,151888,,,,,
2015,Male,75-79,Rhode Island,10909,,,,,
2015,Male,75-79,South Carolina,59178,,,,,
2015,Male,75-79,South Dakota,11266,,,,,
2015,Male,75-79,Tennessee,46640,,,,,
2015,Male,75-79,Texas,209812,,,,,
2015,Male,75-79,Utah,22905,,,,,
2015,Male,75-79,Vermont,8912,,,,,
2015,Male,75-79,Virginia,83569,,,,,
2015,Male,75-79,Washington,75332,,,,,
2015,Male,75-79,West Virginia,25488,,,,,
2015,Male,75-79,Wisconsin,64863,,,,,
2015,Male,75-79,Wyoming,6873,,,,,
2015,Male,80-84,Alabama,46566,,,,,
2015,Male,80-84,Alaska,2441,,,,,
2015,Male,80-84,Arizona,47395,,,,,
2015,Male,80-84,Arkansas,25319,,,,,
2015,Male,80-84,California,198714,,,,,
2015,Male,80-84,Colorado,33740,,,,,
2015,Male,80-84,Connecticut,26134,,,,,
2015,Male,80-84,Delaware,8811,,,,,
2015,Male,80-84,District of Columbia,3127,,,,,
2015,Male,80-84,Florida,183088,,,,,
2015,Male,80-84,Georgia,55754,,,,,
2015,Male,80-84,Hawaii,8453,,,,,
2015,Male,80-84,Idaho,11014,,,,,
2015,Male,80-84,Illinois,64519,,,,,
2015,Male,80-84,Indiana,39777,,,,,
2015,Male,80-84,Iowa,23448,,,,,
2015,Male,80-84,Kansas,20256,,,,,
2015,Male,80-84,Kentucky,28705,,,,,
2015,Male,80-84,Louisiana,32757,,,,,
2015,Male,80-84,Maine,11916,,,,,
2015,Male,80-84,Maryland,36031,,,,,
2015,Male,80-84,Massachusetts,48534,,,,,
2015,Male,80-84,Michigan,71520,,,,,
2015,Male,80-84,Minnesota,39600,,,,,
2015,Male,80-84,Mississippi,19663,,,,,
2015,Male,80-84,Missouri,42609,,,,,
2015,Male,80-84,Montana,8446,,,,,
2015,Male,80-84,Nebraska,15108,,,,,
2015,Male,80-84,Nevada,17381,,,,,
2015,Male,80-84,New Hampshire,10893,,,,,
2015,Male,80-84,New Jersey,62193,,,,,
2015,Male,80-84,New Mexico,13109,,,,,
2015,Male,80-84,New York,139138,,,,,
2015,Male,80-84,North Carolina,68099,,,,,
2015,Male,80-84,North Dakota,5376,,,,,
2015,Male,80-84,Ohio,82514,,,,,
2015,Male,80-84,Oklahoma,26464,,,,,
2015,Male,80-84,Oregon,29198,,,,,
2015,Male,80-84,Pennsylvania,106778,,,,,
2015,Male,80-84,Rhode Island,7472,,,,,
2015,Male,80-84,South Carolina,36724,,,,,
2015,Male,80-84,South Dakota,7435,,,,,
2015,Male,80-84,Tennessee,75501,,,,,
2015,Male,80-84,Texas,130685,,,,,
2015,Male,80-84,Utah,15453,,,,,
2015,Male,80-84,Vermont,6209,,,,,
2015,Male,80-84,Virginia,51924,,,,,
2015,Male,80-84,Washington,46736,,,,,
2015,Male,80-84,West Virginia,16036,,,,,
2015,Male,80-84,Wisconsin,44536,,,,,
2015,Male,80-84,Wyoming,4046,,,,,
2015,Male,85+,Alabama,42556,,,,,
2015,Male,85+,Alaska,2230,,,,,
2015,Male,85+,Arizona,33511,,,,,
2015,Male,85+,Arkansas,18766,,,,,
2015,Male,85+,California,148290,,,,,
2015,Male,85+,Colorado,29157,,,,,
2015,Male,85+,Connecticut,24818,,,,,
2015,Male,85+,Delaware,7351,,,,,
2015,Male,85+,District of Columbia,3151,,,,,
2015,Male,85+,Florida,142425,,,,,
2015,Male,85+,Georgia,38959,,,,,
2015,Male,85+,Hawaii,6728,,,,,
2015,Male,85+,Idaho,7509,,,,,
2015,Male,85+,Illinois,61071,,,,,
2015,Male,85+,Indiana,28309,,,,,
2015,Male,85+,Iowa,18605,,,,,
2015,Male,85+,Kansas,16412,,,,,
2015,Male,85+,Kentucky,19353,,,,,
2015,Male,85+,Louisiana,32550,,,,,
2015,Male,85+,Maine,8449,,,,,
2015,Male,85+,Maryland,29073,,,,,
2015,Male,85+,Massachusetts,42482,,,,,
2015,Male,85+,Michigan,58441,,,,,
2015,Male,85+,Minnesota,35299,,,,,
2015,Male,85+,Mississippi,14139,,,,,
2015,Male,85+,Missouri,29727,,,,,
2015,Male,85+,Montana,5025,,,,,
2015,Male,85+,Nebraska,14146,,,,,
2015,Male,85+,Nevada,10488,,,,,
2015,Male,85+,New Hampshire,8283,,,,,
2015,Male,85+,New Jersey,55838,,,,,
2015,Male,85+,New Mexico,8003,,,,,
2015,Male,85+,New York,138054,,,,,
2015,Male,85+,North Carolina,52905,,,,,
2015,Male,85+,North Dakota,4411,,,,,
2015,Male,85+,Ohio,63735,,,,,
2015,Male,85+,Oklahoma,19216,,,,,
2015,Male,85+,Oregon,23040,,,,,
2015,Male,85+,Pennsylvania,91659,,,,,
2015,Male,85+,Rhode Island,6889,,,,,
2015,Male,85+,South Carolina,26864,,,,,
2015,Male,85+,South Dakota,6243,,,,,
2015,Male,85+,Tennessee,33565,,,,,
2015,Male,85+,Texas,81887,,,,,
2015,Male,85+,Utah,12245,,,,,
2015,Male,85+,Vermont,6425,,,,,
2015,Male,85+,Virginia,39978,,,,,
2015,Male,85+,Washington,36116,,,,,
2015,Male,85+,West Virginia,13025,,,,,
2015,Male,85+,Wisconsin,39046,,,,,
2015,Male,85+,Wyoming,3117,,,,,
2015,Female,Under 16,Alabama,0,,,,,
2015,Female,Under 16,Alaska,0,,,,,
2015,Female,Under 16,Arizona,0,,,,,
2015,Female,Under 16,Arkansas,0,,,,,
2015,Female,Under 16,California,0,,,,,
2015,Female,Under 16,Colorado,0,,,,,
2015,Female,Under 16,Connecticut,0,,,,,
2015,Female,Under 16,Delaware,0,,,,,
2015,Female,Under 16,District of Columbia,0,,,,,
2015,Female,Under 16,Florida,0,,,,,
2015,Female,Under 16,Georgia,0,,,,,
2015,Female,Under 16,Hawaii,0,,,,,
2015,Female,Under 16,Idaho,1526,,,,,
2015,Female,Under 16,Illinois,0,,,,,
2015,Female,Under 16,Indiana,0,,,,,
2015,Female,Under 16,Iowa,0,,,,,
2015,Female,Under 16,Kansas,13793,,,,,
2015,Female,Under 16,Kentucky,0,,,,,
2015,Female,Under 16,Louisiana,0,,,,,
2015,Female,Under 16,Maine,0,,,,,
2015,Female,Under 16,Maryland,0,,,,,
2015,Female,Under 16,Massachusetts,0,,,,,
2015,Female,Under 16,Michigan,0,,,,,
2015,Female,Under 16,Minnesota,0,,,,,
2015,Female,Under 16,Mississippi,0,,,,,
2015,Female,Under 16,Missouri,0,,,,,
2015,Female,Under 16,Montana,1130,,,,,
2015,Female,Under 16,Nebraska,0,,,,,
2015,Female,Under 16,Nevada,0,,,,,
2015,Female,Under 16,New Hampshire,0,,,,,
2015,Female,Under 16,New Jersey,0,,,,,
2015,Female,Under 16,New Mexico,0,,,,,
2015,Female,Under 16,New York,0,,,,,
2015,Female,Under 16,North Carolina,0,,,,,
2015,Female,Under 16,North Dakota,2264,,,,,
2015,Female,Under 16,Ohio,0,,,,,
2015,Female,Under 16,Oklahoma,0,,,,,
2015,Female,Under 16,Oregon,0,,,,,
2015,Female,Under 16,Pennsylvania,0,,,,,
2015,Female,Under 16,Rhode Island,0,,,,,
2015,Female,Under 16,South Carolina,13907,,,,,
2015,Female,Under 16,South Dakota,0,,,,,
2015,Female,Under 16,Tennessee,0,,,,,
2015,Female,Under 16,Texas,0,,,,,
2015,Female,Under 16,Utah,0,,,,,
2015,Female,Under 16,Vermont,0,,,,,
2015,Female,Under 16,Virginia,0,,,,,
2015,Female,Under 16,Washington,0,,,,,
2015,Female,Under 16,West Virginia,0,,,,,
2015,Female,Under 16,Wisconsin,0,,,,,
2015,Female,Under 16,Wyoming,0,,,,,
2015,Female,16,Alabama,23667,,,,,
2015,Female,16,Alaska,1322,,,,,
2015,Female,16,Arizona,10215,,,,,
2015,Female,16,Arkansas,3222,,,,,
2015,Female,16,California,34470,,,,,
2015,Female,16,Colorado,9853,,,,,
2015,Female,16,Connecticut,3303,,,,,
2015,Female,16,Delaware,3754,,,,,
2015,Female,16,District of Columbia,0,,,,,
2015,Female,16,Florida,23434,,,,,
2015,Female,16,Georgia,18297,,,,,
2015,Female,16,Hawaii,945,,,,,
2015,Female,16,Idaho,5050,,,,,
2015,Female,16,Illinois,32256,,,,,
2015,Female,16,Indiana,6582,,,,,
2015,Female,16,Iowa,15676,,,,,
2015,Female,16,Kansas,11712,,,,,
2015,Female,16,Kentucky,15,,,,,
2015,Female,16,Louisiana,12298,,,,,
2015,Female,16,Maine,1964,,,,,
2015,Female,16,Maryland,3074,,,,,
2015,Female,16,Massachusetts,5518,,,,,
2015,Female,16,Michigan,39537,,,,,
2015,Female,16,Minnesota,15008,,,,,
2015,Female,16,Mississippi,10705,,,,,
2015,Female,16,Missouri,16590,,,,,
2015,Female,16,Montana,3299,,,,,
2015,Female,16,Nebraska,6988,,,,,
2015,Female,16,Nevada,2796,,,,,
2015,Female,16,New Hampshire,3349,,,,,
2015,Female,16,New Jersey,32,,,,,
2015,Female,16,New Mexico,119,,,,,
2015,Female,16,New York,6117,,,,,
2015,Female,16,North Carolina,4739,,,,,
2015,Female,16,North Dakota,2653,,,,,
2015,Female,16,Ohio,25023,,,,,
2015,Female,16,Oklahoma,15200,,,,,
2015,Female,16,Oregon,7010,,,,,
2015,Female,16,Pennsylvania,6938,,,,,
2015,Female,16,Rhode Island,21,,,,,
2015,Female,16,South Carolina,19406,,,,,
2015,Female,16,South Dakota,3994,,,,,
2015,Female,16,Tennessee,17072,,,,,
2015,Female,16,Texas,38163,,,,,
2015,Female,16,Utah,11508,,,,,
2015,Female,16,Vermont,1337,,,,,
2015,Female,16,Virginia,9487,,,,,
2015,Female,16,Washington,15476,,,,,
2015,Female,16,West Virginia,9328,,,,,
2015,Female,16,Wisconsin,16929,,,,,
2015,Female,16,Wyoming,2051,,,,,
2015,Female,17,Alabama,26108,,,,,
2015,Female,17,Alaska,2278,,,,,
2015,Female,17,Arizona,17494,,,,,
2015,Female,17,Arkansas,9378,,,,,
2015,Female,17,California,75711,,,,,
2015,Female,17,Colorado,17363,,,,,
2015,Female,17,Connecticut,10710,,,,,
2015,Female,17,Delaware,4497,,,,,
2015,Female,17,District of Columbia,0,,,,,
2015,Female,17,Florida,45525,,,,,
2015,Female,17,Georgia,31462,,,,,
2015,Female,17,Hawaii,2277,,,,,
2015,Female,17,Idaho,7188,,,,,
2015,Female,17,Illinois,49608,,,,,
2015,Female,17,Indiana,22587,,,,,
2015,Female,17,Iowa,16453,,,,,
2015,Female,17,Kansas,14118,,,,,
2015,Female,17,Kentucky,5895,,,,,
2015,Female,17,Louisiana,16211,,,,,
2015,Female,17,Maine,4337,,,,,
2015,Female,17,Maryland,13283,,,,,
2015,Female,17,Massachusetts,21272,,,,,
2015,Female,17,Michigan,45339,,,,,
2015,Female,17,Minnesota,21236,,,,,
2015,Female,17,Mississippi,12680,,,,,
2015,Female,17,Missouri,24524,,,,,
2015,Female,17,Montana,4056,,,,,
2015,Female,17,Nebraska,9193,,,,,
2015,Female,17,Nevada,5657,,,,,
2015,Female,17,New Hampshire,5685,,,,,
2015,Female,17,New Jersey,29851,,,,,
2015,Female,17,New Mexico,1031,,,,,
2015,Female,17,New York,36300,,,,,
2015,Female,17,North Carolina,18831,,,,,
2015,Female,17,North Dakota,3189,,,,,
2015,Female,17,Ohio,40240,,,,,
2015,Female,17,Oklahoma,18018,,,,,
2015,Female,17,Oregon,11489,,,,,
2015,Female,17,Pennsylvania,34037,,,,,
2015,Female,17,Rhode Island,2821,,,,,
2015,Female,17,South Carolina,22104,,,,,
2015,Female,17,South Dakota,4221,,,,,
2015,Female,17,Tennessee,24360,,,,,
2015,Female,17,Texas,65741,,,,,
2015,Female,17,Utah,15971,,,,,
2015,Female,17,Vermont,2278,,,,,
2015,Female,17,Virginia,25543,,,,,
2015,Female,17,Washington,23831,,,,,
2015,Female,17,West Virginia,5785,,,,,
2015,Female,17,Wisconsin,23461,,,,,
2015,Female,17,Wyoming,2554,,,,,
2015,Female,18,Alabama,27894,,,,,
2015,Female,18,Alaska,3070,,,,,
2015,Female,18,Arizona,24124,,,,,
2015,Female,18,Arkansas,11760,,,,,
2015,Female,18,California,124472,,,,,
2015,Female,18,Colorado,22798,,,,,
2015,Female,18,Connecticut,13619,,,,,
2015,Female,18,Delaware,4887,,,,,
2015,Female,18,District of Columbia,74,,,,,
2015,Female,18,Florida,70221,,,,,
2015,Female,18,Georgia,43008,,,,,
2015,Female,18,Hawaii,3515,,,,,
2015,Female,18,Idaho,8157,,,,,
2015,Female,18,Illinois,58753,,,,,
2015,Female,18,Indiana,29093,,,,,
2015,Female,18,Iowa,16870,,,,,
2015,Female,18,Kansas,15235,,,,,
2015,Female,18,Kentucky,12882,,,,,
2015,Female,18,Louisiana,19823,,,,,
2015,Female,18,Maine,5292,,,,,
2015,Female,18,Maryland,19627,,,,,
2015,Female,18,Massachusetts,28231,,,,,
2015,Female,18,Michigan,43166,,,,,
2015,Female,18,Minnesota,23428,,,,,
2015,Female,18,Mississippi,14861,,,,,
2015,Female,18,Missouri,27004,,,,,
2015,Female,18,Montana,4726,,,,,
2015,Female,18,Nebraska,9119,,,,,
2015,Female,18,Nevada,8323,,,,,
2015,Female,18,New Hampshire,6499,,,,,
2015,Female,18,New Jersey,41066,,,,,
2015,Female,18,New Mexico,4064,,,,,
2015,Female,18,New York,56505,,,,,
2015,Female,18,North Carolina,38602,,,,,
2015,Female,18,North Dakota,3647,,,,,
2015,Female,18,Ohio,49213,,,,,
2015,Female,18,Oklahoma,19815,,,,,
2015,Female,18,Oregon,14784,,,,,
2015,Female,18,Pennsylvania,45952,,,,,
2015,Female,18,Rhode Island,3871,,,,,
2015,Female,18,South Carolina,24345,,,,,
2015,Female,18,South Dakota,4595,,,,,
2015,Female,18,Tennessee,28887,,,,,
2015,Female,18,Texas,91005,,,,,
2015,Female,18,Utah,17721,,,,,
2015,Female,18,Vermont,2770,,,,,
2015,Female,18,Virginia,32966,,,,,
2015,Female,18,Washington,29620,,,,,
2015,Female,18,West Virginia,6331,,,,,
2015,Female,18,Wisconsin,26533,,,,,
2015,Female,18,Wyoming,2978,,,,,
2015,Female,19,Alabama,28909,,,,,
2015,Female,19,Alaska,3793,,,,,
2015,Female,19,Arizona,29261,,,,,
2015,Female,19,Arkansas,14503,,,,,
2015,Female,19,California,174206,,,,,
2015,Female,19,Colorado,25664,,,,,
2015,Female,19,Connecticut,16157,,,,,
2015,Female,19,Delaware,5060,,,,,
2015,Female,19,District of Columbia,299,,,,,
2015,Female,19,Florida,83915,,,,,
2015,Female,19,Georgia,49228,,,,,
2015,Female,19,Hawaii,4520,,,,,
2015,Female,19,Idaho,9326,,,,,
2015,Female,19,Illinois,63274,,,,,
2015,Female,19,Indiana,32511,,,,,
2015,Female,19,Iowa,17295,,,,,
2015,Female,19,Kansas,16205,,,,,
2015,Female,19,Kentucky,18246,,,,,
2015,Female,19,Louisiana,21584,,,,,
2015,Female,19,Maine,5862,,,,,
2015,Female,19,Maryland,23159,,,,,
2015,Female,19,Massachusetts,32343,,,,,
2015,Female,19,Michigan,49338,,,,,
2015,Female,19,Minnesota,23618,,,,,
2015,Female,19,Mississippi,15712,,,,,
2015,Female,19,Missouri,30157,,,,,
2015,Female,19,Montana,5030,,,,,
2015,Female,19,Nebraska,10460,,,,,
2015,Female,19,Nevada,10899,,,,,
2015,Female,19,New Hampshire,7363,,,,,
2015,Female,19,New Jersey,45405,,,,,
2015,Female,19,New Mexico,7079,,,,,
2015,Female,19,New York,70539,,,,,
2015,Female,19,North Carolina,45627,,,,,
2015,Female,19,North Dakota,3891,,,,,
2015,Female,19,Ohio,55631,,,,,
2015,Female,19,Oklahoma,19487,,,,,
2015,Female,19,Oregon,16951,,,,,
2015,Female,19,Pennsylvania,53506,,,,,
2015,Female,19,Rhode Island,4685,,,,,
2015,Female,19,South Carolina,25616,,,,,
2015,Female,19,South Dakota,4697,,,,,
2015,Female,19,Tennessee,31941,,,,,
2015,Female,19,Texas,116155,,,,,
2015,Female,19,Utah,18485,,,,,
2015,Female,19,Vermont,2929,,,,,
2015,Female,19,Virginia,38229,,,,,
2015,Female,19,Washington,34061,,,,,
2015,Female,19,West Virginia,6355,,,,,
2015,Female,19,Wisconsin,27417,,,,,
2015,Female,19,Wyoming,3172,,,,,
2015,Female,20,Alabama,30129,,,,,
2015,Female,20,Alaska,4267,,,,,
2015,Female,20,Arizona,31810,,,,,
2015,Female,20,Arkansas,15539,,,,,
2015,Female,20,California,195320,,,,,
2015,Female,20,Colorado,27178,,,,,
2015,Female,20,Connecticut,17401,,,,,
2015,Female,20,Delaware,5764,,,,,
2015,Female,20,District of Columbia,473,,,,,
2015,Female,20,Florida,91806,,,,,
2015,Female,20,Georgia,53554,,,,,
2015,Female,20,Hawaii,5234,,,,,
2015,Female,20,Idaho,9440,,,,,
2015,Female,20,Illinois,66078,,,,,
2015,Female,20,Indiana,34755,,,,,
2015,Female,20,Iowa,18036,,,,,
2015,Female,20,Kansas,16960,,,,,
2015,Female,20,Kentucky,20781,,,,,
2015,Female,20,Louisiana,23539,,,,,
2015,Female,20,Maine,6194,,,,,
2015,Female,20,Maryland,25770,,,,,
2015,Female,20,Massachusetts,35719,,,,,
2015,Female,20,Michigan,53161,,,,,
2015,Female,20,Minnesota,22800,,,,,
2015,Female,20,Mississippi,16673,,,,,
2015,Female,20,Missouri,31508,,,,,
2015,Female,20,Montana,5226,,,,,
2015,Female,20,Nebraska,11076,,,,,
2015,Female,20,Nevada,11716,,,,,
2015,Female,20,New Hampshire,7736,,,,,
2015,Female,20,New Jersey,48411,,,,,
2015,Female,20,New Mexico,9171,,,,,
2015,Female,20,New York,79031,,,,,
2015,Female,20,North Carolina,49977,,,,,
2015,Female,20,North Dakota,4286,,,,,
2015,Female,20,Ohio,60062,,,,,
2015,Female,20,Oklahoma,20495,,,,,
2015,Female,20,Oregon,17953,,,,,
2015,Female,20,Pennsylvania,57994,,,,,
2015,Female,20,Rhode Island,5252,,,,,
2015,Female,20,South Carolina,26685,,,,,
2015,Female,20,South Dakota,4970,,,,,
2015,Female,20,Tennessee,34076,,,,,
2015,Female,20,Texas,126294,,,,,
2015,Female,20,Utah,19256,,,,,
2015,Female,20,Vermont,3314,,,,,
2015,Female,20,Virginia,39818,,,,,
2015,Female,20,Washington,37576,,,,,
2015,Female,20,West Virginia,6104,,,,,
2015,Female,20,Wisconsin,29327,,,,,
2015,Female,20,Wyoming,3178,,,,,
2015,Female,21,Alabama,32006,,,,,
2015,Female,21,Alaska,4184,,,,,
2015,Female,21,Arizona,35149,,,,,
2015,Female,21,Arkansas,16774,,,,,
2015,Female,21,California,214389,,,,,
2015,Female,21,Colorado,26895,,,,,
2015,Female,21,Connecticut,18731,,,,,
2015,Female,21,Delaware,5764,,,,,
2015,Female,21,District of Columbia,685,,,,,
2015,Female,21,Florida,98709,,,,,
2015,Female,21,Georgia,56105,,,,,
2015,Female,21,Hawaii,5961,,,,,
2015,Female,21,Idaho,8948,,,,,
2015,Female,21,Illinois,65861,,,,,
2015,Female,21,Indiana,36852,,,,,
2015,Female,21,Iowa,18783,,,,,
2015,Female,21,Kansas,16120,,,,,
2015,Female,21,Kentucky,21117,,,,,
2015,Female,21,Louisiana,24689,,,,,
2015,Female,21,Maine,6659,,,,,
2015,Female,21,Maryland,27742,,,,,
2015,Female,21,Massachusetts,37659,,,,,
2015,Female,21,Michigan,53749,,,,,
2015,Female,21,Minnesota,26495,,,,,
2015,Female,21,Mississippi,16729,,,,,
2015,Female,21,Missouri,32811,,,,,
2015,Female,21,Montana,5104,,,,,
2015,Female,21,Nebraska,10400,,,,,
2015,Female,21,Nevada,12676,,,,,
2015,Female,21,New Hampshire,7588,,,,,
2015,Female,21,New Jersey,49001,,,,,
2015,Female,21,New Mexico,10592,,,,,
2015,Female,21,New York,82687,,,,,
2015,Female,21,North Carolina,52858,,,,,
2015,Female,21,North Dakota,4658,,,,,
2015,Female,21,Ohio,59737,,,,,
2015,Female,21,Oklahoma,21843,,,,,
2015,Female,21,Oregon,19084,,,,,
2015,Female,21,Pennsylvania,62553,,,,,
2015,Female,21,Rhode Island,5689,,,,,
2015,Female,21,South Carolina,27883,,,,,
2015,Female,21,South Dakota,5118,,,,,
2015,Female,21,Tennessee,33773,,,,,
2015,Female,21,Texas,134174,,,,,
2015,Female,21,Utah,18909,,,,,
2015,Female,21,Vermont,3483,,,,,
2015,Female,21,Virginia,43597,,,,,
2015,Female,21,Washington,38547,,,,,
2015,Female,21,West Virginia,6947,,,,,
2015,Female,21,Wisconsin,31063,,,,,
2015,Female,21,Wyoming,3022,,,,,
2015,Female,22,Alabama,32712,,,,,
2015,Female,22,Alaska,4626,,,,,
2015,Female,22,Arizona,37023,,,,,
2015,Female,22,Arkansas,16976,,,,,
2015,Female,22,California,223596,,,,,
2015,Female,22,Colorado,29456,,,,,
2015,Female,22,Connecticut,19191,,,,,
2015,Female,22,Delaware,5796,,,,,
2015,Female,22,District of Columbia,1179,,,,,
2015,Female,22,Florida,102367,,,,,
2015,Female,22,Georgia,59094,,,,,
2015,Female,22,Hawaii,6002,,,,,
2015,Female,22,Idaho,9666,,,,,
2015,Female,22,Illinois,68977,,,,,
2015,Female,22,Indiana,37284,,,,,
2015,Female,22,Iowa,19168,,,,,
2015,Female,22,Kansas,16556,,,,,
2015,Female,22,Kentucky,23320,,,,,
2015,Female,22,Louisiana,26246,,,,,
2015,Female,22,Maine,6554,,,,,
2015,Female,22,Maryland,29255,,,,,
2015,Female,22,Massachusetts,39637,,,,,
2015,Female,22,Michigan,57530,,,,,
2015,Female,22,Minnesota,22638,,,,,
2015,Female,22,Mississippi,16560,,,,,
2015,Female,22,Missouri,33629,,,,,
2015,Female,22,Montana,5586,,,,,
2015,Female,22,Nebraska,11642,,,,,
2015,Female,22,Nevada,13625,,,,,
2015,Female,22,New Hampshire,8349,,,,,
2015,Female,22,New Jersey,50727,,,,,
2015,Female,22,New Mexico,11456,,,,,
2015,Female,22,New York,89797,,,,,
2015,Female,22,North Carolina,57113,,,,,
2015,Female,22,North Dakota,4946,,,,,
2015,Female,22,Ohio,63935,,,,,
2015,Female,22,Oklahoma,22639,,,,,
2015,Female,22,Oregon,20142,,,,,
2015,Female,22,Pennsylvania,66132,,,,,
2015,Female,22,Rhode Island,6091,,,,,
2015,Female,22,South Carolina,29639,,,,,
2015,Female,22,South Dakota,5106,,,,,
2015,Female,22,Tennessee,36204,,,,,
2015,Female,22,Texas,139993,,,,,
2015,Female,22,Utah,19252,,,,,
2015,Female,22,Vermont,3663,,,,,
2015,Female,22,Virginia,45388,,,,,
2015,Female,22,Washington,41428,,,,,
2015,Female,22,West Virginia,7065,,,,,
2015,Female,22,Wisconsin,32247,,,,,
2015,Female,22,Wyoming,3218,,,,,
2015,Female,23,Alabama,33706,,,,,
2015,Female,23,Alaska,5245,,,,,
2015,Female,23,Arizona,39380,,,,,
2015,Female,23,Arkansas,17950,,,,,
2015,Female,23,California,239441,,,,,
2015,Female,23,Colorado,32379,,,,,
2015,Female,23,Connecticut,20071,,,,,
2015,Female,23,Delaware,6200,,,,,
2015,Female,23,District of Columbia,1943,,,,,
2015,Female,23,Florida,106794,,,,,
2015,Female,23,Georgia,60346,,,,,
2015,Female,23,Hawaii,6121,,,,,
2015,Female,23,Idaho,10084,,,,,
2015,Female,23,Illinois,71541,,,,,
2015,Female,23,Indiana,38026,,,,,
